PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long
908203100,960,90000,20,RL,64.0,6410,Pave,None,Reg,HLS,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958,1958,Hip,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,0,0,0,0,0,0,None,MnPrv,None,0,5,2010,WD ,Normal,"(6298.715, 7298.458]",59.5875,308 VILLAGE DR,42.0196247,-93.6663444
534152120,1334,167900,20,RL,80.0,9650,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,Unf,0.0,664.0,1350.0,GasA,TA,Y,SBrkr,1334,0,0,0.0,1.0,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2.0,630.0,TA,TA,Y,0,16,0,0,0,0,None,None,None,0,4,2009,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,2204 PRAIRIE VIEW EAST,42.0437693,-93.6377325
907290240,848,143000,120,RM,46.6,4426,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,Gd,3,Typ,0,None,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,160,0,0,0,0,0,None,None,None,0,5,2010,WD ,Normal,"(4299.229, 5298.972]",46.564516129032256,4715 TWAIN ST,42.016422,-93.6829939
528478030,1992,250000,60,FV,75.0,9375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,Unf,0.0,1053.0,1053.0,GasA,Ex,Y,SBrkr,1053,939,0,0.0,0.0,2,1,3,1,Gd,9,Typ,1,Gd,Attchd,2003.0,RFn,2.0,648.0,TA,TA,Y,140,45,0,0,0,0,None,None,None,0,8,2008,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,2419 KINGSTON DR,42.0523895,-93.6411374
910201180,1828,150909,70,RM,50.0,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,Unf,0.0,311.0,859.0,GasA,Ex,Y,SBrkr,942,886,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,174,0,212,0,0,0,None,MnPrv,None,0,3,2007,WD ,Alloca,"(8298.201, 9297.944]",68.7248322147651,114 S RUSSELL AVE,42.0223079,-93.6280141
533208140,1245,178000,120,FV,37.0,3435,Pave,Pave,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1211.0,1235.0,GasA,Ex,Y,SBrkr,1245,0,0,0.0,0.0,2,0,1,1,Gd,5,Typ,0,None,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0,100,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,"(3299.486, 4299.229]",46.15492957746479,2720 NORTHRIDGE LN,42.047961,-93.645844
528166150,2385,350000,60,RL,110.0,14277,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,0.0,379.0,1317.0,GasA,Ex,Y,SBrkr,1217,1168,0,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,Y,192,228,0,0,0,0,None,None,None,0,1,2007,WD ,Normal,"(13296.916, 14296.659]",87.2,3321 FOXLEY DR,42.0587987,-93.6575908
905107140,1285,143500,20,RL,71.0,8197,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,660.0,660.0,GasA,Ex,Y,SBrkr,1285,0,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2.0,528.0,TA,TA,Y,138,0,0,0,0,0,None,MnPrv,None,0,4,2007,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,911 MESA VERDE PL,42.0309173,-93.6720489
527180100,1442,180500,20,RL,99.0,11851,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1990,1990,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1424.0,1424.0,GasA,Ex,Y,SBrkr,1442,0,0,0.0,0.0,2,0,3,1,TA,5,Typ,0,None,Attchd,1990.0,RFn,2.0,500.0,TA,TA,Y,0,34,0,508,0,0,None,None,None,0,5,2009,WD ,Normal,"(11297.43, 12297.173]",82.47651006711409,3817 FLETCHER BLVD,42.0588403,-93.6349613
528458080,1792,255000,60,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,Unf,0.0,546.0,896.0,GasA,Ex,Y,SBrkr,896,896,0,0.0,0.0,2,1,3,1,Gd,8,Typ,0,None,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,184,96,0,0,0,0,None,None,None,0,11,2007,New,Partial,"(8298.201, 9297.944]",68.7248322147651,2810 ASPEN RD,42.0506854,-93.6467796
905101450,1068,154500,20,RL,70.0,8414,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663.0,Unf,0.0,396.0,1059.0,GasA,TA,Y,SBrkr,1068,0,0,0.0,1.0,1,0,3,1,TA,6,Typ,0,None,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,192,0,0,0,0,0,None,MnPrv,None,0,2,2006,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,1208 ARIZONA AVE,42.0335401,-93.6751986
914460110,1409,245000,20,RL,44.0,12864,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1392.0,Unf,0.0,17.0,1409.0,GasA,Ex,Y,SBrkr,1409,0,0,1.0,0.0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0,144,0,0,145,0,None,None,None,0,7,2007,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,303 RUBY CIR,41.9961894,-93.6074948
534400290,1313,153000,20,RL,85.0,9350,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1995,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,217.0,TA,TA,CBlock,TA,TA,No,ALQ,310.0,BLQ,512.0,491.0,1313.0,GasA,TA,Y,SBrkr,1313,0,0,1.0,0.0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1961.0,RFn,2.0,610.0,TA,TA,Y,172,28,0,0,121,0,None,MnPrv,None,0,2,2009,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,1413 16TH ST,42.0384749,-93.6286474
907254020,1852,230000,60,RL,73.0,9066,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668.0,Unf,0.0,336.0,1004.0,GasA,Ex,Y,SBrkr,1004,848,0,0.0,0.0,2,1,3,1,Gd,7,Typ,2,TA,Attchd,1999.0,Fin,3.0,660.0,TA,TA,Y,224,106,0,0,0,0,None,GdPrv,None,0,12,2008,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,519 POE CIR,42.0176302,-93.6846289
528458030,1372,212700,20,FV,72.0,8640,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,Unf,0.0,1339.0,1363.0,GasA,Ex,Y,SBrkr,1372,0,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,None,Attchd,2008.0,RFn,2.0,588.0,TA,TA,Y,192,113,0,0,0,0,None,None,None,0,7,2008,New,Partial,"(8298.201, 9297.944]",68.7248322147651,2840 ASPEN RD,42.0511511,-93.647928
528480060,2078,339750,60,FV,85.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,789.0,Unf,0.0,245.0,1034.0,GasA,Ex,Y,SBrkr,1050,1028,0,1.0,0.0,2,1,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0,102,0,0,0,0,None,None,None,0,4,2008,New,Partial,"(10297.687, 11297.43]",74.60964912280701,2518 KINGSTON DR,42.05203909999999,-93.6430576
905226050,1416,112000,30,RL,49.0,25339,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,1416,0,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,None,Attchd,2007.0,Unf,2.0,576.0,TA,TA,N,0,0,112,0,0,0,None,None,None,0,8,2007,WD ,Normal,"(25293.832, 26293.575]",49.0,1203 SCOTT AVE,42.0335262,-93.661096
528253010,1314,207500,120,RL,34.0,5063,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,Twnhs,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,Unf,0.0,410.0,1314.0,GasA,Ex,Y,SBrkr,1314,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172,62,0,0,0,0,None,None,None,0,4,2009,ConLw,Normal,"(4299.229, 5298.972]",46.564516129032256,2839 ROXBORO DR,42.058603,-93.649635
528228345,1455,195000,120,RL,46.2,3940,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1073.0,Unf,0.0,342.0,1415.0,GasA,Ex,Y,SBrkr,1455,0,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2003.0,Fin,3.0,644.0,TA,TA,Y,156,20,0,0,144,0,None,None,None,0,8,2008,WD ,Normal,"(3299.486, 4299.229]",46.15492957746479,2309 WESTWIND DR,42.062821,-93.640876
527425140,864,120500,20,RL,60.0,9000,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,616.0,Unf,0.0,248.0,864.0,GasA,TA,Y,SBrkr,864,0,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,None,GdWo,None,0,5,2007,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,704 TOP O HOLLOW RD,42.0564316,-93.6216464
907135020,1099,144000,20,RL,75.0,9525,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1099.0,1099.0,GasA,Ex,Y,SBrkr,1099,0,0,0.0,0.0,1,1,3,1,Gd,6,Typ,0,None,Attchd,1999.0,Unf,1.0,352.0,TA,TA,Y,278,0,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,"(9297.944, 10297.687]",74.05555555555556,5409 FROST DR,42.0192775,-93.6917028
533206040,1143,176400,120,FV,34.0,3628,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1143.0,1143.0,GasA,Ex,Y,SBrkr,1143,0,0,0.0,0.0,1,1,1,1,Gd,5,Typ,1,Gd,Attchd,2004.0,RFn,2.0,588.0,TA,TA,Y,0,191,0,0,0,0,None,None,None,0,5,2006,WD ,Normal,"(3299.486, 4299.229]",46.15492957746479,2815 BRISTOL DR,42.047579,-93.647529
535181140,1411,130000,20,RL,70.0,12198,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,780.0,Unf,0.0,424.0,1204.0,GasA,TA,Y,SBrkr,1411,0,0,0.0,0.0,1,0,3,1,TA,7,Typ,1,TA,Attchd,1955.0,RFn,1.0,310.0,TA,TA,Y,278,82,0,0,0,0,None,None,None,0,6,2007,COD,Normal,"(11297.43, 12297.173]",82.47651006711409,2104 DOUGLAS AVE,42.0431575,-93.6120202
902427045,882,97000,20,RM,70.0,12702,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,Y,FuseA,882,0,0,0.0,0.0,1,0,2,1,TA,4,Typ,0,None,Detchd,1956.0,Unf,1.0,308.0,TA,TA,Y,0,45,0,0,0,0,None,None,None,0,12,2008,WD ,Normal,"(12297.173, 13296.916]",82.49514563106796,422 E 6TH ST,42.026812,-93.604567
527405130,864,76500,20,RL,60.0,7038,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1970,1970,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,726.0,Unf,0.0,138.0,864.0,GasA,TA,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,None,Detchd,2001.0,Unf,2.0,576.0,TA,TA,Y,210,0,0,0,0,0,None,GdPrv,None,0,9,2009,WD ,Abnorml,"(6298.715, 7298.458]",59.5875,1202 WHEELER ST,42.0531712,-93.6271662
528431040,1966,419005,20,RL,98.0,12291,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,10,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,754.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1572.0,Unf,0.0,394.0,1966.0,GasA,Ex,Y,SBrkr,1966,0,0,1.0,0.0,2,0,1,1,Ex,6,Typ,1,Gd,Attchd,2007.0,Fin,3.0,1092.0,TA,TA,Y,76,52,0,0,0,0,None,None,None,0,10,2007,New,Partial,"(11297.43, 12297.173]",82.47651006711409,3217 KENT AVE,42.0548108,-93.6427211
527450210,987,83000,160,RM,21.0,1953,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,408.0,TA,TA,CBlock,TA,Fa,No,BLQ,309.0,Unf,0.0,174.0,483.0,GasA,TA,Y,SBrkr,483,504,0,0.0,0.0,1,1,2,1,TA,5,Typ,0,None,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,72,0,0,0,0,0,None,None,None,0,6,2006,WD ,Normal,"(1086.055, 2299.743]",22.25,1333 TRUMAN PL,42.0527019,-93.627932
532378200,912,142000,20,RL,65.0,6768,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,6,8,1961,1996,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832.0,Unf,0.0,80.0,912.0,GasA,Gd,Y,SBrkr,912,0,0,1.0,1.0,1,0,3,1,Gd,5,Typ,0,None,Detchd,1962.0,Unf,1.0,288.0,TA,TA,Y,168,0,0,0,0,0,None,GdPrv,None,0,5,2008,WD ,Normal,"(6298.715, 7298.458]",59.5875,3905 ONTARIO ST,42.03472319999999,-93.6714151
909278020,1343,154900,50,RL,54.0,7681,Pave,None,IR1,Lvl,AllPub,FR2,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1921,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,731.0,731.0,GasA,Ex,Y,SBrkr,820,523,0,0.0,0.0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,1921.0,Unf,1.0,186.0,Fa,TA,Y,192,0,102,0,0,0,None,None,None,0,7,2009,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,602 ASH AVE,42.0169351,-93.6439683
534225110,1728,145000,90,RL,72.0,11072,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1728.0,1728.0,GasA,TA,Y,SBrkr,1728,0,0,0.0,0.0,2,0,6,2,TA,10,Typ,0,None,Detchd,1987.0,Unf,2.0,576.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,11,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,2624 MELROSE AVE,42.0482642,-93.6244122
909451130,1045,123900,160,RM,24.0,1782,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,Gd,TA,No,GLQ,330.0,Unf,0.0,186.0,516.0,GasA,Gd,Y,SBrkr,529,516,0,0.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980.0,Unf,2.0,462.0,TA,TA,Y,180,0,0,0,0,0,None,MnPrv,None,0,12,2007,WD ,Normal,"(1086.055, 2299.743]",22.25,1505 LITTLE BLUESTEM CT UNIT 116,42.00953459999999,-93.6461452
528142020,2088,250000,60,RL,74.0,8899,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,108.0,Ex,TA,PConc,Gd,TA,Av,GLQ,40.0,Unf,0.0,908.0,948.0,GasA,Ex,Y,SBrkr,948,1140,0,0.0,0.0,2,1,4,1,Gd,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3.0,656.0,TA,TA,Y,100,24,0,0,0,0,None,None,None,0,6,2008,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,3122 BECKLEY ST,42.060303,-93.6546007
527404030,1050,143000,20,RL,68.7,8510,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,178.0,TA,TA,CBlock,Gd,TA,No,ALQ,500.0,Unf,0.0,543.0,1043.0,GasA,Ex,Y,SBrkr,1050,0,0,1.0,0.0,1,1,3,1,TA,6,Typ,0,None,Attchd,1971.0,Unf,1.0,336.0,TA,TA,Y,0,0,0,0,0,0,None,None,None,0,7,2009,WD ,Normal,"(8298.201, 9297.944]",68.7248322147651,1212 JEFFERSON ST,42.0550968,-93.6269454
527162180,1633,183000,60,RL,73.0,11184,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,932.0,932.0,GasA,Gd,Y,SBrkr,932,701,0,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1998.0,Fin,2.0,460.0,TA,TA,Y,0,39,0,0,0,0,None,None,None,0,4,2008,WD ,Family,"(10297.687, 11297.43]",74.60964912280701,3840 BERKSHIRE AVE,42.0596281,-93.6387421
534151180,2075,255000,60,RL,78.0,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1993,1993,Gable,CompShg,MetalSd,MetalSd,BrkFace,194.0,Gd,TA,PConc,Gd,TA,No,GLQ,819.0,Unf,0.0,329.0,1148.0,GasA,Ex,Y,SBrkr,1091,984,0,1.0,0.0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,1993.0,Unf,2.0,473.0,TA,TA,Y,235,86,0,0,0,0,None,None,None,0,8,2007,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,2025 PRAIRIE VIEW EAST,42.0425109,-93.6378315
908204090,960,131750,20,RL,64.0,6400,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1959,2000,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,77.0,ALQ,831.0,52.0,960.0,GasA,Ex,Y,SBrkr,960,0,0,1.0,0.0,1,0,2,1,Fa,4,Typ,0,None,Detchd,1959.0,Unf,1.0,392.0,TA,TA,Y,144,0,35,0,0,0,None,None,None,0,12,2007,WD ,Normal,"(6298.715, 7298.458]",59.5875,278 VILLAGE DR,42.018696,-93.666384
532354070,999,132500,20,RL,64.9,7758,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,588.0,Unf,0.0,411.0,999.0,GasA,Gd,Y,SBrkr,999,0,0,1.0,0.0,1,0,3,1,Gd,6,Typ,0,None,Detchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0,132,0,0,0,0,None,None,None,0,3,2007,WD ,Normal,"(7298.458, 8298.201]",64.93913043478261,4106 TORONTO ST,42.0357213,-93.6740298
527302070,1260,181900,20,RL,74.6,10825,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,Gd,TA,CBlock,Gd,TA,Mn,GLQ,747.0,Unf,0.0,513.0,1260.0,GasA,TA,Y,SBrkr,1260,0,0,1.0,0.0,2,0,3,1,TA,6,Typ,0,None,Attchd,1983.0,Unf,2.0,598.0,TA,TA,Y,152,0,0,0,0,0,None,None,None,0,7,2008,WD ,Normal,"(10297.687, 11297.43]",74.60964912280701,3306 EISENHOWER AVE,42.0548964,-93.6375741
527214030,1884,387000,20,RL,53.0,15401,Pave,None,IR1,HLS,AllPub,CulDSac,Gtl,StoneBr,Norm,Norm,1Fam,1Story,9,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,547.0,1884.0,GasA,Ex,Y,SBrkr,1884,0,0,1.0,0.0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2004.0,Fin,3.0,670.0,TA,TA,Y,214,76,0,0,0,0,None,None,None,0,9,2008,WD ,Normal,"(15296.402, 16296.145]",84.5,4013 FRANCES E DAVIS CT,42.0606794,-93.6280735
533128030,2295,268000,60,RL,87.2,13346,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,2000,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,728.0,Unf,0.0,367.0,1095.0,GasA,Ex,Y,SBrkr,1166,1129,0,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1992.0,RFn,2.0,590.0,TA,TA,Y,0,40,0,0,0,0,None,None,None,0,7,2006,WD ,Normal,"(13296.916, 14296.659]",87.2,2713 NORTHRIDGE CIR,42.0485146,-93.650838
902330010,2358,122000,70,RM,50.0,5250,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,TA,Fa,No,LwQ,259.0,Unf,0.0,425.0,684.0,OthW,Fa,N,SBrkr,938,1215,205,0.0,0.0,2,0,4,1,TA,8,Typ,0,None,None,None,None,0.0,0.0,None,None,Y,0,54,20,0,0,0,None,None,None,0,12,2008,WD ,Normal,"(4299.229, 5298.972]",46.564516129032256,114 8TH ST,42.0287671,-93.6112142
