PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,MoSold,YrSold,lot_bucket,mean_LotFrontage,Prop_Addr,lat,long,TotalPorchSF
528228270,1258,172500,120,RL,53.0,3922,Reg,Blmngtn,TwnhsE,1Story,7,5,2006,2007,WdShing,BrkFace,72.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,0.0,1258.0,1258.0,Ex,Y,SBrkr,1258,0,0,0.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,2007.0,Fin,3.0,648.0,TA,TA,Y,144,6,2007,"(3299.486, 4299.229]",46.15492957746479,2421 WESTWIND DR,42.0625479,-93.6430899,16
907252210,1788,236500,20,RL,82.5,11838,Reg,CollgCr,1Fam,1Story,8,5,2001,2001,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,0.0,1753.0,1753.0,Ex,Y,SBrkr,1788,0,0,0.0,0.0,2,0,3,Ex,7,1,TA,Attchd,2001.0,RFn,2.0,522.0,TA,TA,Y,202,6,2009,"(11297.43, 12297.173]",82.47651006711409,4707 HEMINGWAY DR,42.0190134,-93.6830637,151
909475020,1844,223000,20,RL,91.5,16381,IR1,Crawfor,1Fam,1Story,6,5,1969,1969,Plywood,BrkFace,312.0,Gd,Gd,CBlock,TA,TA,Av,Rec,1110.0,0.0,734.0,1844.0,Gd,Y,SBrkr,1844,0,0,1.0,0.0,2,0,3,Gd,7,1,TA,Attchd,1969.0,RFn,2.0,540.0,TA,TA,Y,0,12,2006,"(16296.145, 17295.888]",91.47619047619048,2166 ASHMORE DR,42.0114303,-93.6439089,289
907253110,2161,230500,60,RL,74.6,10400,Reg,CollgCr,1Fam,2Story,7,5,2001,2001,VinylSd,BrkFace,227.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1257.0,1257.0,Ex,Y,SBrkr,1290,871,0,0.0,0.0,2,1,3,Gd,8,1,TA,Attchd,2001.0,RFn,2.0,570.0,TA,TA,Y,0,6,2008,"(10297.687, 11297.43]",74.60964912280701,4812 HEMINGWAY DR,42.018518,-93.68468,84
535325280,1360,130000,80,RL,60.0,7134,Reg,NAmes,1Fam,SLvl,5,5,1955,1955,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,384.0,0.0,0.0,384.0,TA,Y,SBrkr,1360,0,0,0.0,0.0,1,0,3,TA,6,1,TA,Detchd,1962.0,Unf,2.0,572.0,TA,TA,Y,0,2,2007,"(6298.715, 7298.458]",59.5875,1617 DOUGLAS AVE,42.0389395,-93.6126585,50
532378240,902,125500,20,RL,54.1,6173,IR1,Sawyer,1Fam,1Story,5,6,1967,1967,HdBoard,BrkFace,75.0,TA,TA,CBlock,TA,TA,No,GLQ,599.0,0.0,277.0,876.0,TA,Y,SBrkr,902,0,0,0.0,0.0,1,0,3,TA,6,0,None,Attchd,1967.0,Unf,1.0,288.0,TA,TA,Y,0,8,2007,"(5298.972, 6298.715]",54.06015037593985,1322 ALABAMA LN,42.0352837,-93.6720093,0
908102260,1256,147500,20,RL,75.0,9937,Reg,Edwards,1Fam,1Story,5,6,1965,1965,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,BLQ,830.0,290.0,136.0,1256.0,Gd,Y,SBrkr,1256,0,0,1.0,0.0,1,1,3,TA,6,0,None,Attchd,1965.0,Fin,1.0,276.0,TA,TA,Y,736,6,2008,"(9297.944, 10297.687]",74.05555555555556,208 TODD CIR,42.0208624,-93.6771994,68
908226180,774,79000,30,RH,70.0,4270,Reg,Edwards,1Fam,1Story,3,6,1931,2006,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,544.0,0.0,0.0,544.0,Ex,Y,SBrkr,774,0,0,0.0,0.0,1,0,3,Gd,6,0,None,None,None,None,0.0,0.0,None,None,Y,0,5,2007,"(3299.486, 4299.229]",46.15492957746479,110 S WILMOTH AVE,42.0222165,-93.6613931,286
527425060,864,97000,20,RL,70.0,10500,Reg,NAmes,1Fam,1Story,4,6,1971,1971,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,524.0,180.0,160.0,864.0,Gd,Y,SBrkr,864,0,0,0.0,0.0,1,0,2,TA,4,0,None,Detchd,1989.0,Unf,2.0,576.0,TA,TA,Y,216,3,2009,"(10297.687, 11297.43]",74.60964912280701,902 TOP O HOLLOW RD,42.056441,-93.6235019,0
527451540,987,97000,160,RM,21.0,1680,Reg,BrDale,Twnhs,2Story,6,6,1972,1972,HdBoard,BrkFace,425.0,TA,TA,CBlock,TA,TA,No,Rec,110.0,294.0,79.0,483.0,TA,Y,SBrkr,483,504,0,1.0,0.0,1,1,2,TA,5,0,None,Detchd,1972.0,Unf,1.0,288.0,TA,TA,Y,0,7,2009,"(1086.055, 2299.743]",22.25,1428 BRECKINRIDGE CT,42.051588,-93.629024,0
902128170,804,119000,30,RM,60.0,7200,Reg,OldTown,1Fam,1Story,5,7,1940,1992,MetalSd,Stone,294.0,TA,Gd,CBlock,TA,TA,No,BLQ,510.0,0.0,278.0,788.0,TA,Y,SBrkr,804,0,0,1.0,0.0,1,0,2,Gd,4,2,Gd,Attchd,1940.0,Unf,1.0,240.0,TA,TA,Y,0,2,2010,"(6298.715, 7298.458]",59.5875,1126 BURNETT AVE,42.0330644,-93.6152306,154
903455090,1360,125500,50,RM,60.0,7200,Reg,IDOTRR,1Fam,1.5Fin,5,6,1938,1995,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,803.0,803.0,Ex,Y,SBrkr,803,557,0,0.0,0.0,1,1,2,Gd,6,0,None,Detchd,1951.0,Unf,1.0,297.0,TA,TA,Y,0,7,2006,"(6298.715, 7298.458]",59.5875,1103 N 2ND ST,42.0242411,-93.6255205,255
535300120,1382,176000,80,RL,120.0,19296,Reg,NAmes,1Fam,SLvl,6,5,1962,1962,Wd Sdng,BrkFace,399.0,TA,TA,CBlock,TA,TA,Gd,Rec,672.0,690.0,0.0,1362.0,TA,Y,SBrkr,1382,0,0,1.0,0.0,1,0,3,TA,6,1,TA,Attchd,1991.0,Unf,2.0,884.0,TA,TA,Y,0,5,2009,"(19295.374, 20295.117]",110.5,,42.029046,-93.6143401,252
910203250,540,82000,30,RM,58.0,8154,Reg,IDOTRR,1Fam,1Story,2,5,1941,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,480.0,0.0,0.0,480.0,TA,Y,SBrkr,540,0,0,0.0,0.0,1,0,1,TA,4,0,None,Detchd,1951.0,Unf,1.0,200.0,Fa,Fa,N,0,4,2010,"(7298.458, 8298.201]",64.93913043478261,228 S RIVERSIDE DR,42.0205305,-93.6292412,0
903228070,1142,93000,50,RM,60.0,6000,Reg,BrkSide,1Fam,1.5Fin,5,5,1924,1950,Stucco,BrkFace,444.0,TA,TA,BrkTil,TA,TA,No,Rec,220.0,0.0,248.0,468.0,Gd,Y,SBrkr,822,320,0,0.0,0.0,1,0,3,TA,6,0,None,Attchd,1924.0,Fin,1.0,320.0,TA,TA,Y,0,6,2009,"(5298.972, 6298.715]",54.06015037593985,803 12TH ST,42.033517,-93.6217209,98
527214060,2698,535000,60,RL,82.0,16052,IR1,StoneBr,1Fam,2Story,10,5,2006,2006,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,0.0,644.0,1850.0,Ex,Y,SBrkr,1850,848,0,1.0,0.0,2,1,4,Ex,11,1,Gd,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250,7,2006,"(15296.402, 16296.145]",84.5,4008 FRANCES E DAVIS CT,42.0604129,-93.6273412,0
527214060,2698,535000,60,RL,82.0,16052,IR1,StoneBr,1Fam,2Story,10,5,2006,2006,VinylSd,Stone,734.0,Ex,TA,PConc,Ex,TA,No,GLQ,1206.0,0.0,644.0,1850.0,Ex,Y,SBrkr,1850,848,0,1.0,0.0,2,1,4,Ex,11,1,Gd,Attchd,2006.0,RFn,3.0,736.0,TA,TA,Y,250,7,2006,"(15296.402, 16296.145]",84.5,4008 FRANCES E DAVIS CT,42.0604129,-93.6273412,0
528427010,1580,235128,20,RL,92.0,11932,Reg,Somerst,1Fam,1Story,8,5,2007,2008,VinylSd,Stone,186.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1580.0,1580.0,Ex,Y,SBrkr,1580,0,0,0.0,0.0,2,0,3,Gd,7,0,None,Attchd,2008.0,RFn,3.0,830.0,TA,TA,Y,0,6,2008,"(11297.43, 12297.173]",82.47651006711409,3205 CULLEN DR,42.0544492,-93.6443841,24
535451250,1904,138000,50,RL,60.0,7200,Reg,NAmes,1Fam,1.5Fin,5,4,1950,1982,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,180.0,352.0,676.0,1208.0,Gd,Y,FuseA,1136,768,0,1.0,0.0,1,1,3,TA,7,0,None,Attchd,1950.0,Unf,1.0,240.0,TA,TA,Y,0,5,2009,"(6298.715, 7298.458]",59.5875,1518 CARROLL AVE,42.0374998,-93.6086818,168
908152270,1132,176000,20,RL,60.0,7024,Reg,Edwards,1Fam,1Story,4,5,2005,2005,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,1024.0,0.0,108.0,1132.0,Ex,Y,SBrkr,1132,0,0,1.0,0.0,1,1,2,Gd,5,0,None,Attchd,2005.0,Fin,2.0,451.0,TA,TA,Y,252,6,2008,"(6298.715, 7298.458]",59.5875,415 BEEDLE DR,42.0185459,-93.6735148,64
909452050,1982,208000,80,RL,87.2,13607,IR1,Crawfor,1Fam,SLvl,6,6,1986,1986,VinylSd,BrkFace,242.0,TA,Gd,CBlock,TA,TA,No,ALQ,454.0,0.0,118.0,572.0,Gd,Y,SBrkr,1182,800,0,1.0,0.0,2,1,3,TA,6,1,TA,BuiltIn,1986.0,Fin,2.0,501.0,TA,TA,Y,400,4,2009,"(13296.916, 14296.659]",87.2,1312 BIG BLUESTEM CT,42.010485,-93.644507,112
532354160,864,141000,20,RL,68.7,8499,IR1,Sawyer,1Fam,1Story,5,6,1961,1961,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,660.0,0.0,204.0,864.0,Ex,Y,SBrkr,864,0,0,1.0,0.0,1,0,3,TA,5,0,None,Detchd,1982.0,Unf,2.0,732.0,TA,TA,Y,0,6,2009,"(8298.201, 9297.944]",68.7248322147651,4133 ONTARIO ST,42.03475630000001,-93.6752184,312
531453100,1400,162000,60,RL,74.1,10274,IR1,SawyerW,1Fam,2Story,6,7,1986,1986,VinylSd,BrkFace,141.0,TA,Gd,CBlock,Gd,TA,No,Rec,331.0,0.0,345.0,676.0,TA,Y,SBrkr,698,702,0,0.0,0.0,2,1,3,TA,6,0,None,Attchd,1986.0,RFn,2.0,465.0,TA,TA,Y,0,7,2009,"(9297.944, 10297.687]",74.05555555555556,1510 ILLINOIS AVE,42.03649679999999,-93.6848072,48
527328050,1177,151500,20,RL,79.0,11850,Reg,NWAmes,1Fam,1Story,6,6,1984,1984,Plywood,BrkFace,98.0,TA,TA,CBlock,Gd,TA,No,ALQ,781.0,0.0,372.0,1153.0,TA,Y,SBrkr,1177,0,0,0.0,0.0,2,0,3,Gd,6,0,None,Attchd,1984.0,Fin,2.0,495.0,TA,TA,Y,204,8,2007,"(11297.43, 12297.173]",82.47651006711409,1606 TOP O HOLLOW RD,42.0562947,-93.6318141,103
907418010,1564,218836,20,RL,85.0,11058,Reg,CollgCr,1Fam,1Story,7,6,2007,2007,VinylSd,Stone,212.0,Gd,TA,PConc,Gd,TA,No,GLQ,56.0,0.0,1508.0,1564.0,Ex,Y,SBrkr,1564,0,0,0.0,0.0,2,0,3,Gd,6,0,None,Attchd,2007.0,RFn,3.0,814.0,TA,TA,Y,0,2,2008,"(10297.687, 11297.43]",74.60964912280701,804 POE AVE,42.01596809999999,-93.6834401,24
528344020,2582,322500,60,RL,74.0,11002,IR1,NoRidge,1Fam,2Story,8,5,1998,1999,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1048.0,0.0,341.0,1389.0,Ex,Y,SBrkr,1411,1171,0,1.0,0.0,2,1,4,Gd,9,1,TA,Attchd,1998.0,Fin,3.0,758.0,TA,TA,Y,286,1,2007,"(10297.687, 11297.43]",74.60964912280701,3040 BAYBERRY RD,42.053298,-93.653871,60
532353180,1212,151000,80,RL,88.0,8471,IR1,Sawyer,1Fam,SLvl,6,7,1977,1995,HdBoard,BrkFace,46.0,TA,TA,CBlock,Gd,Gd,Av,ALQ,506.0,0.0,0.0,506.0,TA,Y,SBrkr,1212,0,0,1.0,0.0,1,0,3,TA,6,1,TA,Attchd,1978.0,Unf,2.0,492.0,TA,TA,Y,292,7,2006,"(8298.201, 9297.944]",68.7248322147651,1330 WOODSTOCK AVE,42.0360589,-93.6767636,12
902106070,1296,127500,50,RM,50.0,6000,Reg,OldTown,1Fam,1.5Fin,6,6,1927,1950,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,276.0,0.0,569.0,845.0,TA,Y,SBrkr,866,430,0,0.0,0.0,1,0,3,TA,6,0,None,Detchd,1980.0,Unf,2.0,576.0,TA,TA,Y,0,7,2007,"(5298.972, 6298.715]",54.06015037593985,611 10TH ST,42.031457,-93.6190495,175
528221050,1326,203000,20,RL,88.0,12216,IR1,Gilbert,1Fam,1Story,6,5,2005,2005,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,918.0,0.0,408.0,1326.0,Ex,Y,SBrkr,1326,0,0,1.0,0.0,2,0,3,Gd,6,0,None,Attchd,2005.0,Fin,2.0,388.0,TA,TA,Y,120,6,2007,"(11297.43, 12297.173]",82.47651006711409,4102 CRESTMOOR AVE,42.062227,-93.64465,23
534479300,936,121000,20,RL,82.0,9888,Reg,NAmes,1Fam,1Story,5,6,1954,1975,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,BLQ,486.0,0.0,450.0,936.0,TA,Y,FuseA,936,0,0,0.0,0.0,1,0,2,TA,5,0,None,Attchd,1954.0,Unf,1.0,240.0,TA,TA,Y,0,3,2006,"(9297.944, 10297.687]",74.05555555555556,1512 HARDING AVE,42.0373948,-93.621246,160
906223060,1775,213000,60,RL,75.0,9317,Reg,SawyerW,1Fam,2Story,7,5,1993,1993,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513.0,0.0,227.0,740.0,Ex,Y,SBrkr,1006,769,0,1.0,0.0,2,1,3,Gd,7,1,TA,Attchd,1993.0,Unf,2.0,425.0,TA,TA,Y,234,7,2009,"(9297.944, 10297.687]",74.05555555555556,1005 FLORIDA AVE,42.03100860000001,-93.6812805,264
535105060,1537,174000,20,RL,80.0,8400,Reg,NAmes,1Fam,1Story,6,9,1962,2005,Wd Sdng,BrkFace,237.0,Gd,Gd,CBlock,TA,TA,No,Unf,0.0,0.0,1319.0,1319.0,TA,Y,SBrkr,1537,0,0,1.0,0.0,1,1,3,Gd,7,1,Gd,Attchd,1962.0,RFn,2.0,462.0,TA,TA,Y,0,7,2008,"(8298.201, 9297.944]",68.7248322147651,428 26TH ST,42.0470694,-93.6169718,36
528108040,2690,398800,60,RL,95.0,12350,Reg,NridgHt,1Fam,2Story,9,5,2009,2009,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,GLQ,986.0,0.0,379.0,1365.0,Ex,Y,SBrkr,1365,1325,0,1.0,0.0,2,1,3,Ex,8,1,Gd,Attchd,2009.0,RFn,3.0,864.0,TA,TA,Y,0,7,2009,"(12297.173, 13296.916]",82.49514563106796,3106 SEDWICK ST,42.0628512,-93.6546007,197
909279010,2480,205000,90,RL,64.9,8145,IR1,Crawfor,Duplex,2.5Unf,7,6,1940,1950,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,246.0,0.0,674.0,920.0,Ex,Y,SBrkr,1240,1240,0,0.0,0.0,2,1,5,TA,13,2,Gd,Detchd,1940.0,Unf,2.0,400.0,TA,TA,Y,0,7,2009,"(7298.458, 8298.201]",64.93913043478261,2159 COUNTRY CLUB BLVD 2157,42.0158519,-93.6440079,57
527183030,1228,189000,120,RL,40.0,4671,IR1,StoneBr,TwnhsE,1Story,8,5,1988,1989,HdBoard,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767.0,0.0,461.0,1228.0,Gd,Y,SBrkr,1228,0,0,1.0,0.0,2,0,2,Gd,5,1,Gd,Attchd,1988.0,Fin,2.0,472.0,TA,TA,Y,168,10,2008,"(4299.229, 5298.972]",46.564516129032256,1527 STONE BROOKE RD,42.059518,-93.632013,120
527276160,1934,185000,60,RL,85.0,11900,Reg,Gilbert,1Fam,2Story,5,6,1977,1977,HdBoard,BrkFace,157.0,TA,TA,PConc,Gd,TA,No,ALQ,400.0,0.0,722.0,1122.0,Ex,Y,SBrkr,946,988,0,1.0,0.0,2,1,3,TA,6,1,TA,Attchd,1977.0,Unf,2.0,567.0,TA,TA,P,0,7,2009,"(11297.43, 12297.173]",82.47651006711409,3616 CALHOUN AVE,42.05726180000001,-93.6237987,376
902207130,832,12789,30,RM,68.0,9656,Reg,OldTown,1Fam,1Story,2,2,1923,1970,AsbShng,None,0.0,TA,Fa,BrkTil,Fa,Fa,No,Unf,0.0,0.0,678.0,678.0,TA,N,SBrkr,832,0,0,0.0,0.0,1,0,2,TA,5,1,Gd,Detchd,1928.0,Unf,2.0,780.0,Fa,Fa,N,0,6,2010,"(9297.944, 10297.687]",74.05555555555556,931 MAXWELL AVE,42.031265,-93.607092,0
903227020,1196,128000,50,RM,50.0,6000,Reg,BrkSide,1Fam,1.5Fin,6,6,1940,1950,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,LwQ,264.0,0.0,308.0,572.0,Ex,Y,FuseA,848,348,0,0.0,1.0,1,1,3,TA,6,2,Gd,Detchd,1973.0,Unf,2.0,576.0,TA,TA,Y,0,3,2010,"(5298.972, 6298.715]",54.06015037593985,1225 ROOSEVELT AVE,42.0342534,-93.6228686,0
908203100,960,90000,20,RL,64.0,6410,Reg,Edwards,1Fam,1Story,4,5,1958,1958,WdShing,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,960.0,960.0,Ex,Y,SBrkr,960,0,0,0.0,0.0,1,0,3,TA,5,0,None,None,None,None,0.0,0.0,None,None,Y,0,5,2010,"(6298.715, 7298.458]",59.5875,308 VILLAGE DR,42.0196247,-93.6663444,0
534152120,1334,167900,20,RL,80.0,9650,Reg,NWAmes,1Fam,1Story,6,5,1977,1977,Plywood,BrkFace,360.0,TA,TA,CBlock,Gd,TA,No,ALQ,686.0,0.0,664.0,1350.0,TA,Y,SBrkr,1334,0,0,0.0,1.0,2,0,2,TA,6,1,TA,Attchd,1977.0,RFn,2.0,630.0,TA,TA,Y,0,4,2009,"(9297.944, 10297.687]",74.05555555555556,2204 PRAIRIE VIEW EAST,42.0437693,-93.6377325,16
907290240,848,143000,120,RM,46.6,4426,Reg,CollgCr,TwnhsE,1Story,6,5,2004,2004,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662.0,0.0,186.0,848.0,Ex,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,Gd,3,0,None,Attchd,2004.0,RFn,2.0,420.0,TA,TA,Y,160,5,2010,"(4299.229, 5298.972]",46.564516129032256,4715 TWAIN ST,42.016422,-93.6829939,0
528478030,1992,250000,60,FV,75.0,9375,Reg,Somerst,1Fam,2Story,8,5,2003,2004,VinylSd,BrkFace,768.0,Gd,TA,PConc,Ex,TA,No,Unf,0.0,0.0,1053.0,1053.0,Ex,Y,SBrkr,1053,939,0,0.0,0.0,2,1,3,Gd,9,1,Gd,Attchd,2003.0,RFn,2.0,648.0,TA,TA,Y,140,8,2008,"(9297.944, 10297.687]",74.05555555555556,2419 KINGSTON DR,42.0523895,-93.6411374,45
910201180,1828,150909,70,RM,50.0,9060,Reg,IDOTRR,1Fam,2Story,5,6,1923,1999,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,No,ALQ,548.0,0.0,311.0,859.0,Ex,Y,SBrkr,942,886,0,0.0,0.0,2,0,3,Gd,6,0,None,None,None,None,0.0,0.0,None,None,Y,174,3,2007,"(8298.201, 9297.944]",68.7248322147651,114 S RUSSELL AVE,42.0223079,-93.6280141,212
533208140,1245,178000,120,FV,37.0,3435,IR1,Somerst,TwnhsE,1Story,7,5,2004,2005,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,0.0,1211.0,1235.0,Ex,Y,SBrkr,1245,0,0,0.0,0.0,2,0,1,Gd,5,0,None,Attchd,2004.0,RFn,2.0,495.0,TA,TA,Y,0,6,2008,"(3299.486, 4299.229]",46.15492957746479,2720 NORTHRIDGE LN,42.047961,-93.645844,100
528166150,2385,350000,60,RL,110.0,14277,Reg,NridgHt,1Fam,2Story,8,5,2003,2003,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,0.0,379.0,1317.0,Ex,Y,SBrkr,1217,1168,0,1.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,2003.0,Fin,3.0,818.0,TA,TA,Y,192,1,2007,"(13296.916, 14296.659]",87.2,3321 FOXLEY DR,42.0587987,-93.6575908,228
905107140,1285,143500,20,RL,71.0,8197,Reg,Sawyer,1Fam,1Story,6,5,1977,1977,Plywood,BrkFace,148.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,0.0,660.0,660.0,Ex,Y,SBrkr,1285,0,0,0.0,0.0,1,1,3,TA,7,1,TA,Attchd,1977.0,RFn,2.0,528.0,TA,TA,Y,138,4,2007,"(7298.458, 8298.201]",64.93913043478261,911 MESA VERDE PL,42.0309173,-93.6720489,0
527180100,1442,180500,20,RL,99.0,11851,Reg,Gilbert,1Fam,1Story,7,5,1990,1990,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,0.0,1424.0,1424.0,Ex,Y,SBrkr,1442,0,0,0.0,0.0,2,0,3,TA,5,0,None,Attchd,1990.0,RFn,2.0,500.0,TA,TA,Y,0,5,2009,"(11297.43, 12297.173]",82.47651006711409,3817 FLETCHER BLVD,42.0588403,-93.6349613,542
528458080,1792,255000,60,FV,72.0,8640,Reg,Somerst,1Fam,2Story,8,5,2007,2007,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,350.0,0.0,546.0,896.0,Ex,Y,SBrkr,896,896,0,0.0,0.0,2,1,3,Gd,8,0,None,Attchd,2007.0,Fin,2.0,590.0,TA,TA,Y,184,11,2007,"(8298.201, 9297.944]",68.7248322147651,2810 ASPEN RD,42.0506854,-93.6467796,96
905101450,1068,154500,20,RL,70.0,8414,Reg,Sawyer,1Fam,1Story,6,8,1963,2003,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,663.0,0.0,396.0,1059.0,TA,Y,SBrkr,1068,0,0,0.0,1.0,1,0,3,TA,6,0,None,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,192,2,2006,"(8298.201, 9297.944]",68.7248322147651,1208 ARIZONA AVE,42.0335401,-93.6751986,0
914460110,1409,245000,20,RL,44.0,12864,IR1,Mitchel,1Fam,1Story,7,5,2002,2002,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1392.0,0.0,17.0,1409.0,Ex,Y,SBrkr,1409,0,0,1.0,0.0,1,1,1,Gd,4,1,Gd,Attchd,2002.0,RFn,2.0,576.0,TA,TA,Y,0,7,2007,"(12297.173, 13296.916]",82.49514563106796,303 RUBY CIR,41.9961894,-93.6074948,289
534400290,1313,153000,20,RL,85.0,9350,Reg,NAmes,1Fam,1Story,5,6,1961,1995,Wd Sdng,BrkFace,217.0,TA,TA,CBlock,TA,TA,No,ALQ,310.0,512.0,491.0,1313.0,TA,Y,SBrkr,1313,0,0,1.0,0.0,1,1,3,Gd,6,1,TA,Attchd,1961.0,RFn,2.0,610.0,TA,TA,Y,172,2,2009,"(9297.944, 10297.687]",74.05555555555556,1413 16TH ST,42.0384749,-93.6286474,149
907254020,1852,230000,60,RL,73.0,9066,IR1,CollgCr,1Fam,2Story,8,5,1999,2000,VinylSd,BrkFace,320.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,668.0,0.0,336.0,1004.0,Ex,Y,SBrkr,1004,848,0,0.0,0.0,2,1,3,Gd,7,2,TA,Attchd,1999.0,Fin,3.0,660.0,TA,TA,Y,224,12,2008,"(8298.201, 9297.944]",68.7248322147651,519 POE CIR,42.0176302,-93.6846289,106
528458030,1372,212700,20,FV,72.0,8640,Reg,Somerst,1Fam,1Story,8,5,2007,2008,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,24.0,0.0,1339.0,1363.0,Ex,Y,SBrkr,1372,0,0,0.0,0.0,2,0,3,Gd,6,0,None,Attchd,2008.0,RFn,2.0,588.0,TA,TA,Y,192,7,2008,"(8298.201, 9297.944]",68.7248322147651,2840 ASPEN RD,42.0511511,-93.647928,113
528480060,2078,339750,60,FV,85.0,10800,Reg,Somerst,1Fam,2Story,8,5,2007,2008,VinylSd,Stone,100.0,Gd,TA,PConc,Ex,TA,No,GLQ,789.0,0.0,245.0,1034.0,Ex,Y,SBrkr,1050,1028,0,1.0,0.0,2,1,3,Ex,8,1,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0,4,2008,"(10297.687, 11297.43]",74.60964912280701,2518 KINGSTON DR,42.05203909999999,-93.6430576,102
905226050,1416,112000,30,RL,49.0,25339,Reg,Sawyer,1Fam,1Story,5,7,1918,2007,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,0.0,816.0,816.0,Ex,Y,SBrkr,1416,0,0,0.0,0.0,2,0,3,Gd,7,0,None,Attchd,2007.0,Unf,2.0,576.0,TA,TA,N,0,8,2007,"(25293.832, 26293.575]",49.0,1203 SCOTT AVE,42.0335262,-93.661096,112
528253010,1314,207500,120,RL,34.0,5063,Reg,NridgHt,Twnhs,1Story,7,5,2007,2008,VinylSd,Stone,166.0,Gd,TA,PConc,Gd,TA,No,GLQ,904.0,0.0,410.0,1314.0,Ex,Y,SBrkr,1314,0,0,1.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,2008.0,RFn,2.0,626.0,TA,TA,Y,172,4,2009,"(4299.229, 5298.972]",46.564516129032256,2839 ROXBORO DR,42.058603,-93.649635,62
528228345,1455,195000,120,RL,46.2,3940,Reg,Blmngtn,TwnhsE,1Story,7,5,2003,2003,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1073.0,0.0,342.0,1415.0,Ex,Y,SBrkr,1455,0,0,1.0,0.0,2,0,2,Gd,6,1,TA,Attchd,2003.0,Fin,3.0,644.0,TA,TA,Y,156,8,2008,"(3299.486, 4299.229]",46.15492957746479,2309 WESTWIND DR,42.062821,-93.640876,164
