,address,lat,long
2485,3631 ROSS RD,42.0325403,-93.6678295
2486,317 E 6TH ST,42.0272821,-93.6062089
2487,1318 WILSON AVE,42.0352347,-93.6181277
2488,743 GARNET DR 745,41.9918319,-93.6009052
2489,1115 GRAND AVE,42.0327007,-93.62065229999999
2490,1333 ARIZONA AVE,42.0356119,-93.6763555
2491,1621 GRAND AVE,42.0391093,-93.620771
2492,2528 DALTON ST,42.0540184,-93.6433546
2493,2410 KINGSTON DR,42.0519488,-93.640879
2494,2824 ROSS RD,42.0331962,-93.6567946
2495,4303 WEMBLEY AVE,42.0623317,-93.6587988
2496,2953 NORTHWESTERN AVE,42.0505939,-93.62767199999999
2497,2708 EISENHOWER AVE,42.04879270000001,-93.63581239999999
2498,4633 HEMINGWAY DR,42.0190226,-93.6821721
2499,1224 ORCHARD DR,42.0335704,-93.6286078
2500,2302 FURMAN DR,42.0449727,-93.6210085
2501,3908 FLETCHER BLVD,42.059434,-93.63424099999999
2502,3120 WESTON DR,42.0611212,-93.65497690000001
2503,124 FRANKLIN AVE,42.02366490000001,-93.6644431
2504,1213 S 2ND ST,42.0217496,-93.62734119999999
2505,3412 ONTARIO ST,42.0342577,-93.6642054
2506,2041 DUFF AVE,42.04313,-93.61139
2507,821 CRYSTAL ST,41.9969111,-93.59969989999999
2508,1515 INDIANA AVE,42.0367237,-93.6867688
2509,1510 INDIANA AVE,42.03649739999999,-93.68599599999999
2510,1209 IDAHO AVE,42.0340212,-93.6843119
2511,2808 OAKLAND ST,42.0279196,-93.65648069999999
2512,826 YUMA AVE,42.0304298,-93.6780989
2513,922 MESA VERDE PL,42.0306373,-93.6711378
2514,1703 24TH ST,42.0458069,-93.6325267
2515,3838 BRICKMAN AVE,42.0599201,-93.6423252
2516,609 ONYX ST,41.9962637,-93.60450759999999
2517,3626 STORY ST,42.0239728,-93.667513
2518,621 RIDGEWOOD AVE,42.027595,-93.6257579
2519,3905 QUEBEC ST,42.0335144,-93.6717716
2520,1019 ROOSEVELT AVE,42.031978,-93.6227499
2521,423 PAULSON DR,42.04129229999999,-93.6059913
2522,307 ROCKWELL AVE,42.0206609,-93.6834995
2523,617 CLARK AVE,42.0275537,-93.6172488
2524,1020 RIDGEWOOD AVE,42.0318795,-93.62587669999999
2525,210 E 11TH ST,42.03181499999999,-93.6082663
2526,619 E 13TH ST,42.0347291,-93.60403289999999
2527,626 10TH ST,42.0311455,-93.619742
2528,5224 THACKERAY DR,42.0184964,-93.6890047
2529,2022 HUNZIKER DR,42.0428572,-93.62441220000001
2530,1416 DUFF AVE,42.0363449,-93.61040299999999
2531,706 CLARK AVE,42.0282304,-93.61661559999999
2532,1605 CLARK AVE,42.0384787,-93.6174863
2533,4003 HYDE AVE,42.0608661,-93.6406169
2534,5013 KEATS ST,42.0163634,-93.687383
2535,4612 CLEMENS BLVD,42.0176731,-93.6814787
2536,1817 BURNETT AVE,42.0408859,-93.6158638
2537,4018 ARKANSAS DR,42.0312207,-93.67343559999999
2538,306 22ND ST,42.043602,-93.61424129999999
2539,2708 BRISTOL DR,42.046785,-93.646012
2540,3724 EISENHOWER AVE,42.0577687,-93.6377127
2541,2448 WELBECK DR,42.058251,-93.643216
2542,2712 LUTHER DR,42.04852899999999,-93.61938500000001
2543,201 E O NEIL DR,42.0399508,-93.6087412
2544,2734 NORTHRIDGE LN,42.0476296,-93.6464934
2545,2218 IRONWOOD CT,42.00475429999999,-93.6455431
2546,130 S RIVERSIDE DR,42.0217732,-93.62904320000001
2547,1311 GRAND AVE,42.0350547,-93.62073149999999
2548,3838 HYDE AVE,42.0591596,-93.6401278
2549,3814 QUEBEC ST,42.0330938,-93.6704247
2550,3909 TORONTO ST,42.0358511,-93.6711524
2551,4011 LINCOLN WAY,42.0235247,-93.6718707
2552,1008 MURRAY DR,42.0390408,-93.6241747
2553,4019 MARIGOLD DR,42.0190798,-93.6725243
2554,1021 RIDGEWOOD AVE,42.0319368,-93.62651
2555,3619 MARY CIR,42.02779779999999,-93.666899
2556,2140 SUNSET DR 2142,42.0199443,-93.6432061
2557,5319 CLEMENS BLVD,42.0168258,-93.6903825
2558,1025 VERMONT CT,42.0316509,-93.682452
